bits, TICKS
0, 52462225 
0, 52492863 
0, 52523505 
0, 52554142 
0, 52584780 
0, 52615422 
0, 52646060 
0, 52676697 
0, 52707338 
0, 52737979 
0, 52768619 
0, 52799259 
0, 52829902 
0, 52855876 
0, 52886518 
0, 52917157 
0, 52947800 
0, 52978443 
0, 53009084 
0, 53039724 
0, 53070365 
0, 53101006 
0, 53131643 
0, 53162280 
0, 53192921 
0, 53223562 
0, 53254199 
0, 53284839 
0, 53315482 
0, 53346125 
0, 53376762 
0, 53407404 
0, 53438046 
0, 53468688 
0, 53499328 
0, 53529968 
0, 53560611 
0, 53591248 
0, 53621887 
0, 53652529 
0, 53683172 
0, 53713814 
0, 53744455 
0, 53775095 
0, 53805738 
0, 53836381 
0, 53867023 
0, 53897664 
0, 53928305 
0, 53954277 
0, 53984919 
0, 54015560 
0, 54046198 
0, 54076839 
0, 54107479 
0, 54138119 
0, 54168762 
0, 54199405 
0, 54230047 
0, 54260688 
0, 54291329 
0, 54321970 
0, 54352610 
0, 54383247 
0, 54413888 
0, 54444529 
0, 54475169 
0, 54505811 
0, 54536454 
0, 54567092 
0, 54597734 
0, 54628375 
0, 54659016 
0, 54689657 
0, 54720297 
0, 54750937 
0, 54781580 
0, 54812223 
0, 54842865 
0, 54873506 
0, 54904147 
0, 54934788 
0, 54965428 
0, 54996068 
0, 55026711 
0, 55057354 
0, 55083327 
0, 55113967 
0, 55144610 
0, 55175248 
0, 55205890 
0, 55236531 
0, 55267169 
0, 55297811 
0, 55328451 
0, 55359091 
0, 55389734 
0, 55420377 
0, 55451019 
0, 55481660 
0, 55512301 
0, 55542939 
0, 55573580 
0, 55604220 
0, 55634858 
0, 55665499 
0, 55696139 
0, 55726781 
0, 55757424 
0, 55788067 
0, 55818708 
0, 55849348 
0, 55879989 
0, 55910630 
0, 55941270 
0, 55971912 
0, 56002555 
0, 56033193 
0, 56063835 
0, 56094476 
0, 56125117 
0, 56155758 
0, 56186399 
0, 56212215 
0, 56242851 
0, 56273494 
0, 56304135 
0, 56334772 
0, 56365413 
0, 56396051 
0, 56426692 
0, 56457332 
0, 56487975 
0, 56518618 
0, 56549260 
0, 56579901 
0, 56610542 
0, 56641180 
0, 56671821 
0, 56702461 
0, 56733104 
0, 56763747 
0, 56794389 
0, 56825030 
0, 56855671 
0, 56886312 
0, 56916952 
0, 56947592 
0, 56978235 
0, 57008878 
0, 57039520 
0, 57070161 
0, 57100802 
0, 57131443 
0, 57162083 
0, 57192723 
0, 57223366 
0, 57254009 
0, 57284651 
0, 57310624 
0, 57341267 
0, 57371909 
0, 57402549 
0, 57433189 
0, 57463832 
0, 57494475 
0, 57525117 
0, 57555758 
0, 57586399 
0, 57617040 
0, 57647680 
0, 57678320 
0, 57708963 
0, 57739606 
0, 57770248 
0, 57800889 
0, 57831530 
0, 57862171 
0, 57892811 
0, 57923451 
0, 57954094 
0, 57984737 
0, 58015379 
0, 58046020 
0, 58076661 
0, 58107302 
0, 58137942 
0, 58168582 
0, 58199225 
0, 58229868 
0, 58260510 
0, 58291151 
0, 58321792 
0, 58352433 
0, 58383073 
0, 58413713 
0, 58439687 
0, 58470328 
0, 58500968 
0, 58531609 
0, 58562250 
0, 58592891 
0, 58623531 
0, 58654173 
0, 58684816 
0, 58715459 
0, 58746100 
0, 58776740 
0, 58807381 
0, 58838022 
0, 58868662 
0, 58899304 
0, 58929947 
0, 58960590 
0, 58991231 
0, 59021871 
0, 59052512 
0, 59083153 
0, 59113793 
0, 59144435 
0, 59175078 
0, 59205721 
0, 59236362 
0, 59267002 
0, 59297643 
0, 59328284 
0, 59358924 
0, 59389566 
0, 59420209 
0, 59450852 
0, 59481493 
0, 59512133 
0, 59538105 
0, 59568748 
0, 59599389 
0, 59630030 
0, 59660671 
0, 59691312 
0, 59721952 
0, 59752594 
0, 59783237 
0, 59813880 
0, 59844521 
0, 59875161 
0, 59905802 
0, 59936443 
0, 59967083 
0, 59997725 
0, 60028368 
0, 60059011 
0, 60089652 
0, 60120292 
0, 60150933 
0, 60181574 
0, 60212214 
0, 60242851 
0, 60273494 
0, 60304137 
0, 60334779 
0, 60365420 
0, 60396058 
0, 60426700 
0, 60457340 
0, 60487980 
0, 60518623 
0, 60549266 
0, 60579908 
0, 60610549 
0, 60641190 
0, 60667162 
0, 60697804 
0, 60728446 
0, 60759087 
0, 60789728 
0, 60820368 
0, 60851009 
0, 60881650 
0, 60912291 
0, 60942931 
0, 60973573 
0, 61004216 
0, 61034854 
0, 61065496 
0, 61096137 
0, 61126778 
0, 61157419 
0, 61188059 
0, 61218699 
0, 61249342 
0, 61279985 
0, 61310627 
0, 61341268 
0, 61371909 
0, 61402550 
0, 61433187 
0, 61463827 
0, 61494468 
0, 61525109 
0, 61555749 
0, 61586391 
0, 61617034 
0, 61647677 
0, 61678318 
0, 61708958 
0, 61739599 
0, 61765572 
0, 61796214 
0, 61826855 
0, 61857496 
0, 61888137 
0, 61918777 
0, 61949418 
0, 61980059 
0, 62010700 
0, 62041340 
0, 62071977 
0, 62102620 
0, 62133257 
0, 62163896 
0, 62194538 
0, 62225181 
0, 62255823 
0, 62286464 
0, 62317104 
0, 62347747 
0, 62378390 
0, 62409032 
0, 62439673 
0, 62470314 
0, 62500955 
0, 62531595 
0, 62562235 
0, 62592873 
0, 62623514 
0, 62654151 
0, 62684788 
0, 62715429 
0, 62746070 
0, 62776710 
0, 62807352 
0, 62837995 
0, 62868638 
0, 62894611 
0, 62925253 
0, 62955896 
0, 62986538 
0, 63017178 
0, 63047819 
0, 63078460 
0, 63109101 
0, 63139741 
0, 63170383 
0, 63201026 
0, 63231664 
0, 63262301 
0, 63292938 
0, 63323581 
0, 63354223 
0, 63384861 
0, 63415501 
0, 63446139 
0, 63476780 
0, 63507420 
0, 63538060 
0, 63568703 
0, 63599346 
0, 63629988 
0, 63660629 
0, 63691270 
0, 63721911 
0, 63752551 
0, 63783191 
0, 63813834 
0, 63844477 
0, 63875119 
0, 63905760 
0, 63936401 
0, 63967042 
0, 63997683 
0, 64023499 
0, 64054142 
0, 64084780 
0, 64115420 
0, 64146058 
0, 64176699 
0, 64207340 
0, 64237980 
0, 64268621 
0, 64299262 
0, 64329903 
0, 64360543 
0, 64391180 
0, 64421823 
0, 64452466 
0, 64483103 
0, 64513745 
0, 64544387 
0, 64575029 
0, 64605669 
0, 64636309 
0, 64666952 
0, 64697595 
0, 64728237 
0, 64758878 
0, 64789519 
0, 64820160 
0, 64850800 
0, 64881440 
0, 64912083 
0, 64942726 
0, 64973368 
0, 65004009 
0, 65034650 
0, 65065288 
0, 65095929 
0, 65121900 
0, 65152543 
0, 65183181 
0, 65213821 
0, 65244462 
0, 65275100 
0, 65305741 
0, 65336381 
0, 65367022 
0, 65397663 
0, 65428304 
0, 65458944 
0, 65489586 
0, 65520229 
0, 65550872 
0, 65581513 
0, 65612153 
0, 65642791 
0, 65673432 
0, 65704072 
0, 65734712 
0, 65765355 
0, 65795998 
0, 65826640 
0, 65857281 
0, 65887922 
0, 65918563 
0, 65949203 
0, 65979843 
0, 66010486 
0, 66041129 
0, 66071771 
0, 66102412 
0, 66133050 
0, 66163689 
0, 66194330 
0, 66224970 
0, 66250944 
0, 66281584 
0, 66312224 
0, 66342862 
0, 66373503 
0, 66404143 
0, 66434780 
0, 66465423 
0, 66496060 
0, 66526700 
0, 66557342 
0, 66587985 
0, 66618627 
0, 66649269 
0, 66679909 
0, 66710549 
0, 66741192 
0, 66771835 
0, 66802477 
0, 66833118 
0, 66863759 
0, 66894400 
0, 66925040 
0, 66955680 
0, 66986323 
0, 67016966 
0, 67047608 
0, 67078249 
0, 67108890 
0, 67139531 
0, 67170171 
0, 67200811 
0, 67231454 
0, 67262097 
0, 67292739 
0, 67323380 
0, 67349352 
0, 67379994 
0, 67410635 
0, 67441276 
0, 67471917 
0, 67502557 
0, 67533199 
0, 67563842 
0, 67594485 
0, 67625127 
0, 67655768 
0, 67686409 
0, 67717050 
0, 67747691 
0, 67778331 
0, 67808973 
0, 67839616 
0, 67870259 
0, 67900900 
0, 67931540 
0, 67962181 
0, 67992822 
0, 68023462 
0, 68054104 
0, 68084747 
0, 68115390 
0, 68146031 
0, 68176671 
0, 68207312 
0, 68237953 
0, 68268593 
0, 68299235 
0, 68329878 
0, 68360521 
0, 68391162 
0, 68421802 
0, 68452443 
0, 68478415 
0, 68509057 
0, 68539698 
0, 68570339 
0, 68600979 
0, 68631619 
0, 68662262 
0, 68692905 
0, 68723547 
0, 68754188 
0, 68784829 
0, 68815470 
0, 68846111 
0, 68876751 
0, 68907391 
0, 68938034 
0, 68968677 
0, 68999319 
0, 69029960 
0, 69060601 
0, 69091242 
0, 69121882 
0, 69152522 
0, 69183165 
0, 69213808 
0, 69244450 
0, 69275091 
0, 69305732 
0, 69336373 
0, 69367013 
0, 69397653 
0, 69428296 
0, 69458939 
0, 69489581 
0, 69520222 
0, 69550863 
0, 69576835 
0, 69607477 
0, 69638119 
0, 69668760 
0, 69699400 
0, 69730040 
0, 69760683 
0, 69791326 
0, 69821968 
0, 69852609 
0, 69883250 
0, 69913891 
0, 69944532 
0, 69975172 
0, 70005813 
0, 70036454 
0, 70067095 
0, 70097735 
0, 70128377 
0, 70159020 
0, 70189663 
0, 70220304 
0, 70250944 
0, 70281585 
0, 70312226 
0, 70342866 
0, 70373508 
0, 70404151 
0, 70434794 
0, 70465435 
0, 70496075 
0, 70526716 
0, 70557357 
0, 70587997 
0, 70618639 
0, 70649282 
0, 70679925 
0, 70707124 
0, 70737767 
0, 70768409 
0, 70799049 
0, 70829689 
0, 70860332 
0, 70890975 
0, 70921617 
0, 70952258 
0, 70982899 
0, 71013540 
0, 71044181 
0, 71074821 
0, 71105462 
0, 71136103 
0, 71166744 
0, 71197384 
0, 71228026 
0, 71258669 
0, 71289312 
0, 71319953 
0, 71350593 
0, 71381234 
0, 71411875 
0, 71442515 
0, 71473157 
0, 71503800 
0, 71534443 
0, 71565084 
0, 71595724 
0, 71626365 
0, 71657006 
0, 71687646 
0, 71718288 
0, 71748931 
0, 71779574 
0, 71810216 
0, 71836033 
0, 71866675 
0, 71897317 
0, 71927958 
0, 71958599 
0, 71989240 
0, 72019880 
0, 72050522 
0, 72081165 
0, 72111808 
0, 72142449 
0, 72173089 
0, 72203730 
0, 72234371 
0, 72265012 
0, 72295652 
0, 72326295 
0, 72356938 
0, 72387581 
0, 72418222 
0, 72448862 
0, 72479503 
0, 72510144 
0, 72540784 
0, 72571426 
0, 72602069 
0, 72632712 
0, 72663353 
0, 72693993 
0, 72724634 
0, 72755275 
0, 72785915 
0, 72816557 
0, 72847200 
0, 72877843 
0, 72908484 
0, 72934456 
0, 72965099 
0, 72995740 
0, 73026380 
0, 73057023 
0, 73087666 
0, 73118308 
0, 73148949 
0, 73179590 
0, 73210231 
0, 73240871 
0, 73271511 
0, 73302154 
0, 73332797 
0, 73363440 
0, 73394081 
0, 73424722 
0, 73455363 
0, 73486004 
0, 73516644 
0, 73547284 
0, 73577927 
0, 73608570 
0, 73639212 
0, 73669853 
0, 73700494 
0, 73731135 
0, 73761775 
0, 73792415 
0, 73823058 
0, 73853701 
0, 73884343 
0, 73914984 
0, 73945625 
0, 73976266 
0, 74006906 
0, 74037546 
0, 74063520 
0, 74094160 
0, 74124800 
0, 74155443 
0, 74186086 
0, 74216728 
0, 74247369 
0, 74278010 
0, 74308651 
0, 74339291 
0, 74369931 
0, 74400574 
0, 74431217 
0, 74461859 
0, 74492500 
0, 74523141 
0, 74553782 
0, 74584423 
0, 74615063 
0, 74645704 
0, 74676345 
0, 74706986 
0, 74737626 
0, 74768268 
0, 74798911 
0, 74829554 
0, 74860195 
0, 74890835 
0, 74921476 
0, 74952117 
0, 74982757 
0, 75013399 
0, 75044042 
0, 75074685 
0, 75105326 
0, 75135966 
0, 75161938 
0, 75192580 
0, 75223220 
0, 75253861 
0, 75284502 
0, 75315142 
0, 75345784 
0, 75376427 
0, 75407070 
0, 75437711 
0, 75468351 
0, 75498992 
0, 75529633 
0, 75560273 
0, 75590915 
0, 75621558 
0, 75652201 
0, 75682843 
0, 75713484 
0, 75744125 
0, 75774766 
0, 75805407 
0, 75836047 
0, 75866689 
0, 75897332 
0, 75927975 
0, 75958616 
0, 75989256 
0, 76019897 
0, 76050538 
0, 76081178 
0, 76111820 
0, 76142463 
0, 76173106 
0, 76203747 
0, 76234387 
0, 76265028 
0, 76291000 
0, 76321642 
0, 76352283 
0, 76382924 
0, 76413564 
0, 76444204 
0, 76474847 
0, 76505490 
0, 76536132 
0, 76566773 
0, 76597414 
0, 76628055 
0, 76658695 
0, 76689335 
0, 76719978 
0, 76750621 
0, 76781264 
0, 76811905 
0, 76842546 
0, 76873187 
0, 76903828 
0, 76934468 
0, 76965108 
0, 76995751 
0, 77026394 
0, 77057036 
0, 77087677 
0, 77118318 
0, 77148959 
0, 77179599 
0, 77210239 
0, 77240882 
0, 77271525 
0, 77302167 
0, 77332808 
0, 77363449 
0, 77389421 
0, 77420063 
0, 77450705 
0, 77481346 
0, 77511986 
0, 77542626 
0, 77573269 
0, 77603912 
0, 77634554 
0, 77665195 
0, 77695836 
0, 77726477 
0, 77757117 
0, 77787757 
0, 77818400 
0, 77849043 
0, 77879685 
0, 77910326 
0, 77940967 
0, 77971608 
0, 78002249 
0, 78032889 
0, 78063530 
0, 78094171 
0, 78124812 
0, 78155452 
0, 78186094 
0, 78216737 
0, 78247380 
0, 78278021 
0, 78308661 
0, 78339302 
0, 78369943 
0, 78400583 
0, 78431225 
0, 78461868 
0, 78492511 
0, 78518483 
0, 78549125 
0, 78579768 
0, 78610409 
0, 78641049 
0, 78671692 
0, 78702335 
0, 78732977 
0, 78763618 
0, 78794259 
0, 78824900 
0, 78855540 
0, 78886180 
0, 78916823 
0, 78947466 
0, 78978108 
0, 79008749 
0, 79039390 
0, 79070031 
0, 79100672 
0, 79131312 
0, 79161953 
0, 79192594 
0, 79223235 
0, 79253875 
0, 79284517 
0, 79315160 
0, 79345803 
0, 79376444 
0, 79407084 
0, 79437725 
0, 79468366 
0, 79499006 
0, 79529648 
0, 79560291 
0, 79590934 
0, 79621576 
0, 79647393 
0, 79678035 
0, 79708677 
0, 79739318 
0, 79769959 
0, 79800600 
0, 79831240 
0, 79861882 
0, 79892525 
0, 79923168 
0, 79953809 
0, 79984449 
0, 80015090 
0, 80045734 
0, 80076378 
0, 80107022 
0, 80137667 
0, 80168311 
0, 80198955 
0, 80229599 
0, 80260244 
0, 80290888 
0, 80321533 
0, 80352177 
0, 80382822 
0, 80413466 
0, 80444111 
0, 80474755 
0, 80505399 
0, 80536042 
0, 80566685 
0, 80597329 
0, 80627973 
0, 80658616 
0, 80689259 
0, 80719903 
0, 80745878 
0, 80776524 
0, 80807167 
0, 80837809 
0, 80868452 
0, 80899097 
0, 80929741 
0, 80960383 
0, 80991026 
0, 81021671 
0, 81052315 
0, 81082957 
0, 81113600 
0, 81144245 
0, 81174889 
0, 81205531 
0, 81236174 
0, 81266819 
0, 81297463 
0, 81328105 
0, 81358748 
0, 81389393 
0, 81420038 
0, 81450681 
0, 81481326 
0, 81511971 
0, 81542616 
0, 81573259 
0, 81603903 
0, 81634548 
0, 81665193 
0, 81695836 
0, 81726480 
0, 81757125 
0, 81787770 
0, 81818413 
0, 81849057 
0, 81875033 
0, 81905676 
0, 81936320 
0, 81966964 
0, 81997608 
0, 82028252 
0, 82058896 
0, 82089541 
0, 82120185 
0, 82150829 
0, 82181473 
0, 82212118 
0, 82242762 
0, 82273406 
0, 82304050 
0, 82334695 
0, 82365339 
0, 82395983 
0, 82426627 
0, 82457272 
0, 82487916 
0, 82518560 
0, 82549204 
0, 82579849 
0, 82610493 
0, 82641138 
0, 82671782 
0, 82702426 
0, 82733069 
0, 82763712 
0, 82794356 
0, 82825000 
0, 82855643 
0, 82886286 
0, 82916930 
0, 82947574 
0, 82973547 
0, 83004190 
0, 83034832 
0, 83065475 
0, 83096120 
0, 83126764 
0, 83157406 
0, 83188049 
0, 83218694 
0, 83249338 
0, 83279980 
0, 83310623 
0, 83341268 
0, 83371912 
0, 83402554 
0, 83433197 
0, 83463842 
0, 83494486 
0, 83525128 
0, 83555771 
0, 83586416 
0, 83617060 
0, 83647702 
0, 83678345 
0, 83708990 
0, 83739635 
0, 83770278 
0, 83800923 
0, 83831568 
0, 83862213 
0, 83892856 
0, 83923500 
0, 83954145 
0, 83984790 
0, 84015435 
0, 84046077 
0, 84076722 
0, 84102698 
0, 84133343 
0, 84163989 
0, 84194632 
0, 84225276 
0, 84255920 
0, 84286565 
0, 84317208 
0, 84347852 
0, 84378496 
0, 84409141 
0, 84439784 
0, 84470428 
0, 84501072 
0, 84531717 
0, 84562360 
0, 84593004 
0, 84623648 
0, 84654293 
0, 84684936 
0, 84715580 
0, 84746224 
0, 84776869 
0, 84807512 
0, 84838157 
0, 84868801 
0, 84899446 
0, 84930089 
0, 84960734 
0, 84991378 
0, 85022022 
0, 85052665 
0, 85083310 
0, 85113954 
0, 85144598 
0, 85175241 
0, 85201218 
0, 85231863 
0, 85262508 
0, 85293152 
0, 85323797 
0, 85354439 
0, 85385084 
0, 85415729 
0, 85446374 
0, 85477016 
0, 85507661 
0, 85538306 
0, 85568951 
0, 85599593 
0, 85630238 
0, 85660883 
0, 85691528 
0, 85722170 
0, 85752815 
0, 85783460 
0, 85814105 
0, 85844747 
0, 85875392 
0, 85906037 
0, 85936682 
0, 85967324 
0, 85997969 
0, 86028614 
0, 86059260 
0, 86089902 
0, 86120547 
0, 86151192 
0, 86181838 
0, 86212480 
0, 86243124 
0, 86273769 
0, 86304415 
0, 86330388 
0, 86361032 
0, 86391675 
0, 86422319 
0, 86452963 
0, 86483608 
0, 86514251 
0, 86544895 
0, 86575539 
0, 86606184 
0, 86636827 
0, 86667471 
0, 86698115 
0, 86728760 
0, 86759403 
0, 86790047 
0, 86820691 
0, 86851336 
0, 86881979 
0, 86912623 
0, 86943267 
0, 86973912 
0, 87004555 
0, 87035199 
0, 87065843 
0, 87096488 
0, 87127131 
0, 87157776 
0, 87188420 
0, 87219065 
0, 87249708 
0, 87280353 
0, 87310997 
0, 87341641 
0, 87372284 
0, 87402929 
0, 87433574 
0, 87459395 
0, 87490041 
0, 87520683 
0, 87551327 
0, 87581972 
0, 87612618 
0, 87643260 
0, 87673904 
0, 87704549 
0, 87735195 
0, 87765837 
0, 87796481 
0, 87827126 
0, 87857772 
0, 87888414 
0, 87919058 
0, 87949703 
0, 87980349 
0, 88010991 
0, 88041635 
0, 88072280 
0, 88102926 
0, 88133568 
0, 88164212 
0, 88194857 
0, 88225503 
0, 88256145 
0, 88286789 
0, 88317434 
0, 88348080 
0, 88378723 
0, 88409367 
0, 88440012 
0, 88470658 
0, 88501301 
0, 88531945 
0, 88557920 
0, 88588566 
0, 88619209 
0, 88649853 
0, 88680496 
0, 88711141 
0, 88741785 
0, 88772429 
0, 88803072 
0, 88833717 
0, 88864361 
0, 88895005 
0, 88925648 
0, 88956293 
0, 88986937 
0, 89017581 
0, 89048224 
0, 89078869 
0, 89109513 
0, 89140157 
0, 89170800 
0, 89201445 
0, 89232089 
0, 89262733 
0, 89293376 
0, 89324021 
0, 89354665 
0, 89385309 
0, 89415952 
0, 89446597 
0, 89477242 
0, 89507887 
0, 89538530 
0, 89569175 
0, 89599820 
0, 89630465 
0, 89661107 
0, 89687083 
0, 89717728 
0, 89748372 
0, 89779018 
0, 89809661 
0, 89840305 
0, 89870949 
0, 89901594 
0, 89932237 
0, 89962881 
0, 89993525 
0, 90024170 
0, 90054813 
0, 90085457 
0, 90116101 
0, 90146746 
0, 90177389 
0, 90208033 
0, 90238677 
0, 90269322 
0, 90299965 
0, 90330609 
0, 90361253 
0, 90391898 
0, 90422541 
0, 90453185 
0, 90483829 
0, 90514474 
0, 90545117 
0, 90575762 
0, 90606406 
0, 90637051 
0, 90667694 
0, 90698339 
0, 90728983 
0, 90759627 
0, 90785601 
0, 90816245 
0, 90846887 
0, 90877532 
0, 90908177 
0, 90938822 
0, 90969464 
0, 91000109 
0, 91030754 
0, 91061399 
0, 91092041 
0, 91122686 
0, 91153331 
0, 91183976 
0, 91214618 
0, 91245263 
0, 91275908 
0, 91306553 
0, 91337195 
0, 91367840 
0, 91398485 
0, 91429130 
0, 91459772 
0, 91490417 
0, 91521062 
0, 91551707 
0, 91582349 
0, 91612994 
0, 91643639 
0, 91674284 
0, 91704926 
0, 91735571 
0, 91766216 
0, 91796862 
0, 91827504 
0, 91858149 
0, 91888794 
0, 91914771 
0, 91945414 
0, 91976059 
0, 92006702 
0, 92037346 
0, 92067990 
0, 92098635 
0, 92129278 
0, 92159922 
0, 92190566 
0, 92221211 
0, 92251854 
0, 92282498 
0, 92313142 
0, 92343787 
0, 92374430 
0, 92405074 
0, 92435718 
0, 92466363 
0, 92497006 
0, 92527650 
0, 92558294 
0, 92588939 
0, 92619582 
0, 92650226 
0, 92680870 
0, 92711515 
0, 92742158 
0, 92772802 
0, 92803446 
0, 92834091 
0, 92864734 
0, 92895379 
0, 92926023 
0, 92956668 
0, 92987311 
0, 93013288 
0, 93043933 
0, 93074578 
0, 93105222 
0, 93135867 
0, 93166509 
0, 93197154 
0, 93227799 
0, 93258444 
0, 93289086 
0, 93319731 
0, 93350376 
0, 93381021 
0, 93411663 
0, 93442308 
0, 93472953 
0, 93503598 
0, 93534240 
0, 93564885 
0, 93595530 
0, 93626175 
0, 93656817 
0, 93687462 
0, 93718107 
0, 93748752 
0, 93779394 
0, 93810039 
0, 93840684 
0, 93871329 
0, 93901971 
0, 93932616 
0, 93963261 
0, 93993906 
0, 94024548 
0, 94055193 
0, 94085838 
0, 94116484 
0, 94142457 
0, 94173101 
0, 94203744 
0, 94234388 
0, 94265032 
0, 94295677 
0, 94326320 
0, 94356964 
0, 94387608 
0, 94418253 
0, 94448896 
0, 94479540 
0, 94510184 
0, 94540829 
0, 94571472 
0, 94602116 
0, 94632760 
0, 94663405 
0, 94694048 
0, 94724692 
0, 94755336 
0, 94785981 
0, 94816624 
0, 94847268 
0, 94877912 
0, 94908557 
0, 94939200 
0, 94969844 
0, 95000488 
0, 95031133 
0, 95061776 
0, 95092420 
0, 95123064 
0, 95153709 
0, 95184352 
0, 95214997 
0, 95245642 
0, 95271464 
0, 95302110 
0, 95332752 
0, 95363396 
0, 95394041 
0, 95424687 
0, 95455329 
0, 95485973 
0, 95516618 
0, 95547264 
0, 95577906 
0, 95608550 
0, 95639195 
0, 95669841 
0, 95700483 
0, 95731127 
0, 95761772 
0, 95792418 
0, 95823060 
0, 95853704 
0, 95884349 
0, 95914995 
0, 95945637 
0, 95976281 
0, 96006926 
0, 96037572 
0, 96068214 
0, 96098858 
0, 96129503 
0, 96160149 
0, 96190791 
0, 96221435 
0, 96252080 
0, 96282726 
0, 96313368 
0, 96344012 
0, 96369988 
0, 96400634 
0, 96431277 
0, 96461921 
0, 96492564 
0, 96523209 
0, 96553853 
0, 96584497 
0, 96615140 
0, 96645785 
0, 96676429 
0, 96707073 
0, 96737716 
0, 96768361 
0, 96799005 
0, 96829649 
0, 96860292 
0, 96890937 
0, 96921581 
0, 96952225 
0, 96982868 
0, 97013513 
0, 97044157 
0, 97074801 
0, 97105444 
0, 97136089 
0, 97166733 
0, 97197377 
0, 97228020 
0, 97258665 
0, 97289309 
0, 97319953 
0, 97350596 
0, 97381241 
0, 97411885 
0, 97442529 
0, 97473172 
0, 97499148 
0, 97529793 
0, 97560437 
0, 97591083 
0, 97621726 
0, 97652370 
0, 97683014 
0, 97713659 
0, 97744302 
0, 97774946 
0, 97805590 
0, 97836235 
0, 97866878 
0, 97897522 
0, 97928166 
0, 97958811 
0, 97989454 
0, 98020098 
0, 98050742 
0, 98081387 
0, 98112030 
0, 98142674 
0, 98173318 
0, 98203963 
0, 98234606 
0, 98265250 
0, 98295894 
0, 98326539 
0, 98357182 
0, 98387826 
0, 98418470 
0, 98449115 
0, 98479758 
0, 98510402 
0, 98541046 
0, 98571691 
0, 98597665 
0, 98628309 
0, 98658951 
0, 98689596 
0, 98720241 
0, 98750886 
0, 98781528 
0, 98812173 
0, 98842818 
0, 98873463 
0, 98904105 
0, 98934750 
0, 98965395 
0, 98996040 
0, 99026682 
0, 99057327 
0, 99087972 
0, 99118617 
0, 99149259 
0, 99179904 
0, 99210549 
0, 99241194 
0, 99271836 
0, 99302481 
0, 99333126 
0, 99363771 
0, 99394413 
0, 99425058 
0, 99455703 
0, 99486348 
0, 99516990 
0, 99547635 
0, 99578280 
0, 99608925 
0, 99639567 
0, 99670212 
0, 99700857 
0, 99726834 
0, 99757478 
0, 99788124 
0, 99818767 
0, 99849411 
0, 99880055 
0, 99910700 
0, 99941343 
0, 99971987 
0, 100002631 
0, 100033318 
0, 100064008 
0, 100094697 
0, 100125386 
0, 100156076 
0, 100186766 
0, 100217455 
0, 100248144 
0, 100278834 
0, 100309524 
0, 100340213 
0, 100370898 
0, 100401587 
0, 100432276 
0, 100462964 
0, 100493652 
0, 100524341 
0, 100555029 
0, 100585718 
0, 100616406 
0, 100647094 
0, 100677784 
0, 100708472 
0, 100739160 
0, 100769849 
0, 100795867 
0, 100826556 
0, 100857246 
0, 100887939 
0, 100918629 
0, 100949317 
0, 100980005 
0, 101010694 
0, 101041383 
0, 101072071 
0, 101102759 
0, 101133448 
0, 101164137 
0, 101194825 
0, 101225513 
0, 101256201 
0, 101286888 
0, 101317577 
0, 101348265 
0, 101378954 
0, 101409643 
0, 101440331 
0, 101471018 
0, 101501707 
0, 101532396 
0, 101563084 
0, 101593772 
0, 101624461 
0, 101655149 
0, 101685838 
0, 101716526 
0, 101747215 
0, 101777904 
0, 101808592 
0, 101834611 
0, 101865304 
0, 101895993 
0, 101926681 
0, 101957370 
0, 101988059 
0, 102018748 
0, 102049436 
0, 102080125 
0, 102110814 
0, 102141503 
0, 102172190 
0, 102202878 
0, 102233567 
0, 102264256 
0, 102294943 
0, 102325631 
0, 102356319 
0, 102387009 
0, 102417697 
0, 102448385 
0, 102479074 
0, 102509763 
0, 102540451 
0, 102571138 
0, 102601827 
0, 102632516 
0, 102663203 
0, 102693890 
0, 102724579 
0, 102755268 
0, 102785956 
0, 102816644 
0, 102847333 
0, 102873354 
0, 102904046 
0, 102934736 
0, 102965425 
0, 102996113 
0, 103026801 
0, 103057490 
0, 103088179 
0, 103118868 
0, 103149556 
0, 103180245 
0, 103210934 
0, 103241623 
0, 103272310 
0, 103302998 
0, 103333687 
0, 103364376 
0, 103395064 
0, 103425752 
0, 103456441 
0, 103487129 
0, 103517818 
0, 103548506 
0, 103579195 
0, 103609884 
0, 103640572 
0, 103671260 
0, 103701949 
0, 103732638 
0, 103763326 
0, 103794014 
0, 103824703 
0, 103855392 
0, 103886080 
0, 103912099 
0, 103942792 
0, 103973481 
0, 104004169 
0, 104034858 
0, 104065547 
0, 104096235 
0, 104126923 
0, 104157612 
0, 104188301 
0, 104218989 
0, 104249677 
0, 104280366 
0, 104311055 
0, 104341743 
0, 104372432 
0, 104403120 
0, 104433808 
0, 104464498 
0, 104495186 
